Nivel de riesgo,Score riesgo,Alias,No. Serie,Marca,Modelo,Distribuidor,Estado,Horómetro,Edad equipo,Total servicios,Cerrados,Cerrada fuera,Pendientes,Backlog,Atraso máx hrs,Atraso prom hrs,T. Encendido hrs,Distancia,Última fecha mant.,Motivo clasificación
Medio,21.0,TEPSA-866392068954159,S402895M-8110878,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,478.7,3,2,1,0,1,1,178,178.0,3.2,7.9,,1 servicio(s) pendiente/fuera
Medio,21.0,ATN - 4100188M,4100188M,NEW HOLLAND AG,TS6.120 ELITE,ATN,Hidalgo,477.5,3,2,1,0,1,1,177,177.0,0.0,0.0,2024-06-08 20:50:00,1 servicio(s) pendiente/fuera
Medio,21.0,TEPSA - S204704M,S204704M-8106005,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,740.9,3,3,2,0,1,1,140,140.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,21.0,862407061501379,S509350M-8131404,NEW HOLLAND AG,7610S HERENCIA,ATN,Guanajuato,1324.3,2,5,4,0,1,1,129,129.0,5.8,31.0,2025-08-09 18:24:00,1 servicio(s) pendiente/fuera
Medio,21.0,TEPSA - S402841M,S402841M-8103367,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,1269.2,3,5,4,0,1,1,69,69.0,0.5,0.1,2024-12-05 22:03:00,1 servicio(s) pendiente/fuera
Medio,21.0,866016064327488,S509067M-8125856,NEW HOLLAND AG,7610S HERENCIA,ARBSA,Baja California,2308.8,2,9,8,0,1,1,0,0.0,0.0,0.0,2025-12-02 08:17:00,1 servicio(s) pendiente/fuera
Medio,20.9,866392066799762,S508752M-8120987,NEW HOLLAND AG,7610S HERENCIA,TRACSAGRAL,Michoacan de Ocampo,251.1,3,1,0,0,1,1,201,201.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.9,DASSA - NH10748M,NH10748M-002034679,NEW HOLLAND AG,TS6.120,DASSA,Guanajuato,251.2,3,1,0,0,1,1,201,201.0,4.1,12.1,,1 servicio(s) pendiente/fuera
Medio,20.9,DASSA - 4100253M,4100253M-002028488,NEW HOLLAND AG,TS6.120 ELITE,DASSA,Sinaloa,474.6,3,2,1,0,1,1,174,174.0,5.0,21.6,2024-06-12 01:02:00,1 servicio(s) pendiente/fuera
Medio,20.9,TEPSA - S508481M,S508481M-8107860,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,474.5,3,2,1,0,1,1,174,174.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.9,TRACSA - 5801100M,5801100M,NEW HOLLAND AG,6810,TRACSAGRAL,Michoacan de Ocampo,679.2,4,3,2,0,1,1,80,80.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.9,TEPSA - S507593M,S507593M-8089722,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,782.0,5,3,2,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.9,DASSA - NH09762M,NH09762M-001861234,NEW HOLLAND AG,TS6.110,DASSA,Sinaloa,758.5,5,3,2,0,1,1,0,0.0,0.0,0.0,2024-11-02 09:13:00,1 servicio(s) pendiente/fuera
Medio,20.9,TEPSA - S402880M,S402880M-8108271,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,1766.0,3,7,6,0,1,1,0,0.0,5.8,18.4,2025-11-07 09:26:00,1 servicio(s) pendiente/fuera
Medio,20.9,MADISA - 866392068843873,S306886M-8116191,NEW HOLLAND AG,6610S HERENCIA,MADISAGRAL,Tabasco,1771.9,3,5,4,0,1,1,0,0.0,0.0,0.0,2025-12-07 11:43:00,1 servicio(s) pendiente/fuera
Medio,20.8,862407061593731,HFJ186196-666705,CASE IH,FARMALL JX100,MADISAGRAL,Jalisco,529.3,2,2,1,0,1,1,229,229.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.8,TEPSA - 862407060161803,S508967M-8123925,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Chiapas,471.8,3,2,1,0,1,1,171,171.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.8,MADISA - HFJ184539,HFJ184539-611663,CASE IH,FARMALL JX110,MADISAGRAL,Hidalgo,471.6,3,1,0,0,1,1,171,171.0,0.0,0.0,2024-06-08 20:56:00,1 servicio(s) pendiente/fuera
Medio,20.7,TEPSA - 866392066988530,S508848M-8121168,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,1259.1,3,3,2,0,1,1,59,59.0,0.0,0.0,2025-11-07 08:33:00,1 servicio(s) pendiente/fuera
Medio,20.7,AGROCISA - HFJ183017,HFJ183017-655955,CASE IH,FARMALL JX100,AGROCISAGRAL,Jalisco,1220.9,4,5,4,0,1,1,0,0.0,0.0,0.0,2025-12-07 14:09:00,1 servicio(s) pendiente/fuera
Medio,20.6,AGTRAC - 5801333M,5801333M-727369233,NEW HOLLAND AG,6810,TRACSAGRAL,Jalisco,243.1,3,1,0,0,1,1,193,193.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.6,TRACSA - 862407060154790,S306924M-8120676,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Michoacan de Ocampo,728.2,3,1,0,0,1,1,128,128.0,0.0,0.0,2025-04-03 00:09:00,1 servicio(s) pendiente/fuera
Medio,20.6,TEPSA - S204570M,S204570M-8089893,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,670.0,4,3,2,0,1,1,69,69.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.6,DASSA - S402737M,S402737M-8095779,NEW HOLLAND AG,7610S HERENCIA,DASSA,Sinaloa,934.9,4,4,3,0,1,1,34,34.0,0.0,0.0,2025-12-07 02:29:00,1 servicio(s) pendiente/fuera
Medio,20.6,TEPSA - S402675M,S402675M-8088627,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,1177.9,4,5,4,0,1,1,0,0.0,3.3,4.5,,1 servicio(s) pendiente/fuera
Medio,20.6,TEPSA - S402808M,S402808M-8102803,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,1192.2,4,5,4,0,1,1,0,0.0,0.0,0.0,2024-06-04 13:45:00,1 servicio(s) pendiente/fuera
Medio,20.5,TEPSA - 5801298M,5801298M,NEW HOLLAND AG,6810,TEPSA,Puebla,460.6,3,2,1,0,1,1,160,160.0,0.0,0.0,2024-04-10 19:45:00,1 servicio(s) pendiente/fuera
Medio,20.5,ATN - S402703M,S402703M,NEW HOLLAND AG,7610S HERENCIA,Desconocido,Desconocido,0.0,4,1,0,0,1,1,153,153.0,0.0,0.0,2025-04-12 08:18:00,1 servicio(s) pendiente/fuera
Medio,20.5,862407061503219,S509268M-8130058,NEW HOLLAND AG,7610S HERENCIA,MADISAGRAL,Veracruz de Ignacio de la Llave,1044.8,2,4,3,0,1,1,148,148.0,6.4,8.9,2025-07-10 11:15:00,1 servicio(s) pendiente/fuera
Medio,20.5,DASSA - NH10152M,NH10152M-001957348,NEW HOLLAND AG,TS6.110,DASSA,Sinaloa,180.1,4,1,0,0,1,1,130,130.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.5,AGROCISA - NH10251M,NH10251M-001956543,NEW HOLLAND AG,TS6.110,AGROCISAGRAL,Michoacan de Ocampo,1159.5,4,5,4,0,1,1,0,0.0,0.0,0.0,2024-08-01 12:23:00,1 servicio(s) pendiente/fuera
Medio,20.5,AGROCISA - HFJ183635,HFJ183635-585919,CASE IH,FARMALL JX90,AGROCISAGRAL,Jalisco,1160.4,4,5,4,0,1,1,0,0.0,4.8,35.8,,1 servicio(s) pendiente/fuera
Medio,20.4,862407062252824,Desconocido,NEW HOLLAND AG,6610S HERENCIA,ATN,Hidalgo,836.1,1,1,0,0,1,1,236,236.0,5.7,25.1,,1 servicio(s) pendiente/fuera
Medio,20.4,SAMSA - 866016061334263,HFJ185353-634383,CASE IH,FARMALL JX100,SAMSA,Michoacan de Ocampo,235.4,3,1,0,0,1,1,185,185.0,0.4,0.0,2024-06-08 21:42:00,1 servicio(s) pendiente/fuera
Medio,20.4,862407060123449,S306964M-8122204,NEW HOLLAND AG,6610S HERENCIA,ATS,Oaxaca,780.2,2,3,2,0,1,1,180,180.0,0.0,0.0,2025-01-06 08:53:00,1 servicio(s) pendiente/fuera
Medio,20.4,865640063373697,NH10240M-001901660,NEW HOLLAND AG,TS6.125,DASSA,Sinaloa,661.7,4,3,2,0,1,1,61,61.0,6.0,27.4,2024-11-02 10:28:00,1 servicio(s) pendiente/fuera
Medio,20.4,ENAGRI - NH09996M,NH09996M-001870306,NEW HOLLAND AG,TS6.125,ENAGRI,Nayarit,660.8,4,3,2,0,1,1,60,60.0,0.0,0.0,2024-05-11 12:53:00,1 servicio(s) pendiente/fuera
Medio,20.4,ENAGRI - NH10182M,NH10182M-001941768,NEW HOLLAND AG,TS6.110,ENAGRI,Sinaloa,660.5,4,2,1,0,1,1,60,60.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.4,TRACSA - 5801021M,5801021M,NEW HOLLAND AG,6810,TRACSAGRAL,Jalisco,923.4,4,4,3,0,1,1,26,26.0,0.0,0.0,2025-11-07 17:02:00,1 servicio(s) pendiente/fuera
Medio,20.4,ARBSA - S508148M,S508148M-8105968,NEW HOLLAND AG,7610S HERENCIA,ARBSA,Sonora,1130.8,4,4,3,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.3,MADISA - 866392066780994,5801444M-727381754,NEW HOLLAND AG,6810,MADISAGRAL,Hidalgo,450.1,3,2,1,0,1,1,150,150.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.3,862407061578609,4100517M-002150955,NEW HOLLAND AG,TS6.120 ELITE,TEPSA,Veracruz de Ignacio de la Llave,1041.4,2,4,3,0,1,1,141,141.0,0.0,0.0,2024-05-12 15:30:00,1 servicio(s) pendiente/fuera
Medio,20.3,ENAGRI - S508083M,S508083M-8101285,NEW HOLLAND AG,7610S HERENCIA,ENAGRI,Sinaloa,657.0,4,3,2,0,1,1,57,57.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.3,TEPSA - NH10027M,NH10027M-001924481,NEW HOLLAND AG,TS6.110,TEPSA,Puebla,923.2,4,4,3,0,1,1,23,23.0,0.0,0.0,2024-06-08 20:25:00,1 servicio(s) pendiente/fuera
Medio,20.2,ENAGRI - S402881M,S402881M-8108264,NEW HOLLAND AG,7610S HERENCIA,ENAGRI,Sinaloa,448.3,3,2,1,0,1,1,148,148.0,2.6,10.0,,1 servicio(s) pendiente/fuera
Medio,20.2,ATN - 866392068912389,S204772M-8119184,NEW HOLLAND AG,6610S HERENCIA,ATN,Coahuila de Zaragoza,448.5,3,2,1,0,1,1,148,148.0,0.0,0.0,2024-05-12 23:11:00,1 servicio(s) pendiente/fuera
Medio,20.2,ENAGRI - NH10707M,NH10707M-002020204,NEW HOLLAND AG,TS6.110,ENAGRI,Sinaloa,714.0,3,2,1,0,1,1,114,114.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.2,TEPSA - S402874M,S402874M-8107543,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,714.3,3,3,2,0,1,1,114,114.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.2,TAPSA - S402726M,S402726M-8093911,NEW HOLLAND AG,7610S HERENCIA,TAPSA,Puebla,388.7,4,2,1,0,1,1,88,88.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.2,MADISA - S306949M-8121998,S306949M-8121998,NEW HOLLAND AG,6610S HERENCIA,MADISAGRAL,Veracruz de Ignacio de la Llave,978.7,3,4,3,0,1,1,78,78.0,3.4,22.1,2024-04-10 20:14:00,1 servicio(s) pendiente/fuera
Medio,20.2,MADISA- S508225M-866392061592980,S508225M-8104598,NEW HOLLAND AG,7610S HERENCIA,MADISAGRAL,Puebla,915.4,4,4,3,0,1,1,18,18.0,7.8,13.1,2025-04-10 14:00:00,1 servicio(s) pendiente/fuera
Medio,20.2,DASSA - 125 OLGA - 4100047M,4100047M-001868525,NEW HOLLAND AG,TS6.120 ELITE,DASSA,Sinaloa,917.8,4,4,3,0,1,1,17,17.0,0.0,0.0,2025-03-12 17:59:00,1 servicio(s) pendiente/fuera
Medio,20.2,MADISA-NH09930M,NH09930M-001858038,NEW HOLLAND AG,TS6.120,MADISAGRAL,Veracruz de Ignacio de la Llave,1067.9,4,4,3,0,1,1,0,0.0,0.0,0.0,2024-05-12 15:07:00,1 servicio(s) pendiente/fuera
Medio,20.1,862407061571364,HFJ185686-647837,CASE IH,FARMALL JX100,TEPSA,Puebla,503.5,2,2,1,0,1,1,205,205.0,0.0,0.0,2025-08-02 15:26:00,1 servicio(s) pendiente/fuera
Medio,20.1,MADISA-HFJ185561-866392063372241,HFJ185561-643024,CASE IH,FARMALL JX110,MADISAGRAL,Veracruz de Ignacio de la Llave,502.1,2,2,1,0,1,1,202,202.0,0.0,0.0,2024-10-12 10:26:00,1 servicio(s) pendiente/fuera
Medio,20.1,MADISA - T050429M-715379339,T050429M-715379339,NEW HOLLAND AG,TT75,MADISAGRAL,Nuevo Leon,709.0,3,1,0,0,1,1,108,108.0,0.0,0.0,2024-11-12 10:52:00,1 servicio(s) pendiente/fuera
Medio,20.1,TEPSA - NH09971M,NH09971M-001855791,NEW HOLLAND AG,TS6.120,TEPSA,Puebla,1037.7,4,4,3,0,1,1,0,0.0,2.7,18.2,,1 servicio(s) pendiente/fuera
Medio,20.1,TRACSA - S306248M,S306248M,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Jalisco,544.5,5,2,1,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,20.0,Equipo extensor CNH,Desconocido,NEW HOLLAND AG,6610S,Desconocido,Desconocido,0.0,0,2,0,0,2,2,0,0.0,0.0,0.0,,2 servicio(s) pendiente/fuera
Medio,20.0,SAMSA - HFJ185296-631539,HFJ185296-631539,CASE IH,FARMALL JX90,SAMSA,Michoacan de Ocampo,219.9,3,1,0,0,1,1,169,169.0,0.0,0.0,2024-06-08 21:10:00,1 servicio(s) pendiente/fuera
Medio,20.0,862407060162777,NH10944M-002053838,NEW HOLLAND AG,TS6.125,MADISAGRAL,Veracruz de Ignacio de la Llave,761.7,2,3,2,0,1,1,167,167.0,9.9,26.7,2025-05-06 21:00:00,1 servicio(s) pendiente/fuera
Medio,20.0,ENAGRI - S508207M,S508207M-8104589,NEW HOLLAND AG,7610S,ENAGRI,Nayarit,913.0,4,4,3,0,1,1,13,13.0,0.1,0.0,2024-05-12 15:20:00,1 servicio(s) pendiente/fuera
Medio,20.0,AGROCISA - S508374M,S508374M-8107535,NEW HOLLAND AG,7610S HERENCIA,AGROCISAGRAL,Jalisco,1499.7,3,6,5,0,1,1,0,0.0,0.0,0.0,2025-11-07 10:34:00,1 servicio(s) pendiente/fuera
Medio,19.9,862407061415075,5801638M-727427954,NEW HOLLAND AG,6810,MADISAGRAL,Veracruz de Ignacio de la Llave,758.1,2,4,3,0,1,1,161,161.0,0.0,0.0,2025-03-02 12:48:00,1 servicio(s) pendiente/fuera
Medio,19.9,MADISA - 866016064469900,5801455M-728351409,NEW HOLLAND AG,7810,MADISAGRAL,Quintana Roo,437.1,3,1,0,0,1,1,138,138.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.9,TEPSA - 866016064579054,NH10848M-002086608,NEW HOLLAND AG,TS6.110,TEPSA,Puebla,438.4,3,2,1,0,1,1,138,138.0,0.3,0.1,,1 servicio(s) pendiente/fuera
Medio,19.9,TEPSA - 866392069017527,S306866M-8119190,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,437.3,3,2,1,0,1,1,137,137.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.9,TRACSA - 5800838M,5800838M,NEW HOLLAND AG,6810,TRACSAGRAL,Jalisco,701.3,3,3,2,0,1,1,101,101.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.9,ARBSA - S508551M,S508551M-8110211,NEW HOLLAND AG,7610S HERENCIA,ARBSA,Sonora,968.4,3,3,2,0,1,1,68,68.0,7.3,19.2,2025-09-01 12:42:00,1 servicio(s) pendiente/fuera
Medio,19.9,MADISA - S508231M,S508231M-8103166,NEW HOLLAND AG,Desconocido,MADISAGRAL,Veracruz de Ignacio de la Llave,955.1,4,1,0,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.8,ENAGRI - NKJ0B80CKPKH33508,NKJ0B80CKPKH33508-40-396059,NEW HOLLAND CE,B80C,ENAGRI,Sinaloa,212.6,3,1,0,0,1,1,162,162.0,3.6,0.0,,1 servicio(s) pendiente/fuera
Medio,19.8,TEPSA-866392068834898,5801399M-727371718,NEW HOLLAND AG,6810,TEPSA,Puebla,700.9,3,3,2,0,1,1,100,100.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.8,MTM - S306794M,S306794M-8114335,NEW HOLLAND AG,6610S HERENCIA,MTM,Mexico,698.3,3,2,1,0,1,1,98,98.0,0.0,0.0,2024-04-10 19:21:00,1 servicio(s) pendiente/fuera
Medio,19.8,TEPSA - S204589M,S204589M-8088377,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Oaxaca,375.9,4,2,1,0,1,1,76,76.0,6.5,0.1,2025-12-07 19:54:00,1 servicio(s) pendiente/fuera
Medio,19.8,ENAGRI - S508311M,S508311M-8099763,NEW HOLLAND AG,7610S,ENAGRI,Sinaloa,961.9,3,4,3,0,1,1,62,62.0,2.5,3.7,2024-05-12 15:26:00,1 servicio(s) pendiente/fuera
Medio,19.8,TRACTIESA - S507711M,S507711M-8089506,NEW HOLLAND AG,7610S,TRACTIESA,Michoacan de Ocampo,925.5,4,1,0,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.7,866392066994025,S508759M-8120988,NEW HOLLAND AG,7610S HERENCIA,DASSA,Sinaloa,211.2,3,1,0,0,1,1,161,161.0,0.0,0.0,2025-08-11 11:58:00,1 servicio(s) pendiente/fuera
Medio,19.7,ATN - 4100256M,4100256M,NEW HOLLAND AG,TS6.125,ATN,Chihuahua,209.7,3,1,0,0,1,1,159,159.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.7,866016064564213,NH10862M-002076384,NEW HOLLAND AG,TS6.110,MADISAGRAL,Mexico,692.8,3,3,2,0,1,1,94,94.0,0.0,0.0,2025-11-07 10:47:00,1 servicio(s) pendiente/fuera
Medio,19.7,TRACSA - 5800462M,5800462M,NEW HOLLAND AG,7810,TRACSAGRAL,Jalisco,398.5,5,2,1,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.7,DASSA - NH09978M,NH09978M-001854197,NEW HOLLAND AG,TS6.125,DASSA,Sinaloa,899.5,4,4,3,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.6,AGROEQUIPOS - HFJ185272-631842,HFJ185272-631842,CASE IH,FARMALL JX110,AGROEQUIPOS,Chiapas,423.3,3,2,1,0,1,1,126,126.0,0.0,0.0,2025-01-06 09:52:00,1 servicio(s) pendiente/fuera
Medio,19.6,MADISA - 866392063361038,S306926M-8119817,NEW HOLLAND AG,6610S HERENCIA,MADISAGRAL,Puebla,426.5,3,1,0,0,1,1,126,126.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.6,TEPSA - 866392066812433,S508802M-8123304,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,426.9,3,1,0,0,1,1,126,126.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.6,TRACSA - NH10427M,NH10427M,NEW HOLLAND AG,TS6.110,TRACSAGRAL,Zacatecas,692.0,3,3,2,0,1,1,92,92.0,8.3,48.7,2025-11-07 09:35:00,1 servicio(s) pendiente/fuera
Medio,19.6,TEPSA - 866392069018384,S306868M-8119188,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,691.1,3,3,2,0,1,1,91,91.0,0.0,0.0,2025-04-03 00:29:00,1 servicio(s) pendiente/fuera
Medio,19.6,AGROCISA - HFJ182957,HFJ182957-562480,CASE IH,FARMALL JX90,AGROCISAGRAL,Jalisco,891.2,4,4,3,0,1,1,0,0.0,0.0,0.0,2024-10-04 21:40:00,1 servicio(s) pendiente/fuera
Medio,19.6,TEPSA - S204641M,S204641M-8102393,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,870.3,4,4,3,0,1,1,0,0.0,0.0,0.0,2025-11-07 11:23:00,1 servicio(s) pendiente/fuera
Medio,19.6,TRACTIESA - H101232M,H101232M-8097603,NEW HOLLAND AG,TS6000,TRACTIESA,Guerrero,882.4,4,4,3,0,1,1,0,0.0,0.0,0.0,2025-05-09 14:58:00,1 servicio(s) pendiente/fuera
Medio,19.6,MTM - S306514M,S306514M,NEW HOLLAND AG,6610S HERENCIA,MTM,Morelos,878.1,4,4,3,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.5,ATN - S508339M,S508339M,NEW HOLLAND AG,7610S HERENCIA,ATN,Coahuila de Zaragoza,425.5,3,2,1,0,1,1,125,125.0,0.8,6.0,2024-04-04 00:18:00,1 servicio(s) pendiente/fuera
Medio,19.5,DASSA - S402851M,S402851M-8107504,NEW HOLLAND AG,7610S HERENCIA,DASSA,Sinaloa,688.0,3,3,2,0,1,1,89,89.0,7.2,40.1,2025-08-10 12:58:00,1 servicio(s) pendiente/fuera
Medio,19.5,TEPSA - NH09876M,NH09876M-001893087,NEW HOLLAND AG,TS6.110,TEPSA,Puebla,364.2,4,2,1,0,1,1,64,64.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.4,TRACSA - 866392068832611,4100375M-002044342,NEW HOLLAND AG,TS6.120 ELITE,TRACSAGRAL,Michoacan de Ocampo,198.8,3,1,0,0,1,1,148,148.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.4,TEPSA - 5800929M,5800929M-727354757,NEW HOLLAND AG,6810,TEPSA,Puebla,826.6,4,3,2,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.3,TRACSA - H101278M,H101278M-8109808,NEW HOLLAND AG,TS6000,TRACSAGRAL,Jalisco,194.6,3,1,0,0,1,1,147,147.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.2,TRACSA - S508677M,S508677M-8110570,NEW HOLLAND AG,7610S HERENCIA,TRACSAGRAL,Guanajuato,193.9,3,1,0,0,1,1,143,143.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.2,ATN - S508463M-8107495,S508463M,NEW HOLLAND AG,7610S HERENCIA,ATN,Coahuila de Zaragoza,942.8,3,4,3,0,1,1,42,42.0,0.0,0.0,2024-02-02 08:06:00,1 servicio(s) pendiente/fuera
Medio,19.2,ENAGRI - NH09806M,NH09806M-001859868,NEW HOLLAND AG,TS6.125,ENAGRI,Sinaloa,262.1,5,1,0,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.1,353738103178594,JX1730225-4811790T,CASE IH,FARMALL JX75,TEPSA,Puebla,524.8,1,2,1,0,1,1,227,227.0,7.2,46.5,2025-06-10 09:59:00,1 servicio(s) pendiente/fuera
Medio,19.1,DASSA - HFJ185588,HFJ185588-642867,CASE IH,FARMALL JX110,DASSA,Sinaloa,468.2,2,2,1,0,1,1,168,168.0,0.0,0.0,2024-06-08 20:41:00,1 servicio(s) pendiente/fuera
Medio,19.1,TRACSA - 866392066988647,S508798M-8123301,NEW HOLLAND AG,TS6.120 ELITE,TRACSAGRAL,Jalisco,190.4,3,1,0,0,1,1,140,140.0,0.0,0.0,2024-05-12 12:55:00,1 servicio(s) pendiente/fuera
Medio,19.1,TRACSA - 866392069176612,4100422M-002054910,NEW HOLLAND AG,TS6.120 ELITE,TRACSAGRAL,Jalisco,190.0,3,1,0,0,1,1,139,139.0,0.0,0.0,2025-01-01 18:07:00,1 servicio(s) pendiente/fuera
Medio,19.1,MADISA - 866392063362077,5801491M-728366894,NEW HOLLAND AG,7810,MADISAGRAL,Hidalgo,406.6,3,2,1,0,1,1,108,108.0,0.0,0.0,2025-04-10 11:55:00,1 servicio(s) pendiente/fuera
Medio,19.1,ENAGRI - S507780M,S507780M-8091940,NEW HOLLAND AG,7610S HERENCIA,ENAGRI,Nayarit,614.5,4,3,2,0,1,1,14,14.0,0.0,0.0,2024-05-11 10:41:00,1 servicio(s) pendiente/fuera
Medio,19.1,TRACSA - S507909M,S507909M,NEW HOLLAND AG,7610S HERENCIA,TRACSAGRAL,Aguascalientes,716.6,4,3,2,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.0,862407061747105,S509384M-8131694,NEW HOLLAND AG,7610S HERENCIA,ENAGRI,Sinaloa,245.2,2,1,0,0,1,1,195,195.0,6.2,29.0,2025-11-07 09:31:00,1 servicio(s) pendiente/fuera
Medio,19.0,MTM - S402899M-866392065085320,S402899M-8113425,NEW HOLLAND AG,7610S HERENCIA,MTM,Puebla,186.2,3,1,0,0,1,1,136,136.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.0,862407061563940,HFJ185811-652653,CASE IH,FARMALL JX100,MADISAGRAL,Nuevo Leon,729.8,2,3,2,0,1,1,129,129.0,4.3,15.1,2024-06-08 21:06:00,1 servicio(s) pendiente/fuera
Medio,19.0,MADISA - NH09844M,NH09844M-001881605,NEW HOLLAND AG,TS6.110,MADISAGRAL,Oaxaca,206.8,5,1,0,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.0,ATN - NH09524M,NH09524M,NEW HOLLAND AG,TS6.120,ATN,Chihuahua,199.0,5,1,0,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.0,MADISA-4100090M-865640063377797,4100090M-001966579,NEW HOLLAND AG,TS6.120 ELITE,MADISAGRAL,Veracruz de Ignacio de la Llave,697.4,4,3,2,0,1,1,0,0.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,19.0,MADISA - 866392069048183,S306903M-8123836,NEW HOLLAND AG,6610S HERENCIA,MADISAGRAL,Tabasco,1206.6,3,5,4,0,1,1,0,0.0,0.0,0.0,2025-02-06 05:17:00,1 servicio(s) pendiente/fuera
Medio,18.9,862407061860080,S307096M-6308652,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Michoacan de Ocampo,240.5,2,1,0,0,1,1,190,190.0,11.1,7.9,2025-05-06 21:51:00,1 servicio(s) pendiente/fuera
Medio,18.9,MTM - 866392066817879,S508825M-8122192,NEW HOLLAND AG,7610S HERENCIA,MTM,Mexico,182.2,3,1,0,0,1,1,132,132.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,18.9,866392063330074,H101297M-8122383,NEW HOLLAND AG,TS6000,MADISAGRAL,Puebla,181.0,3,1,0,0,1,1,131,131.0,0.0,0.0,,1 servicio(s) pendiente/fuera
Medio,18.9,866392061514018,NH10481M-001945433,NEW HOLLAND AG,TS6.125,DASSA,Sinaloa,181.0,3,1,0,0,1,1,130,130.0,1.8,6.5,2025-07-10 18:59:00,1 servicio(s) pendiente/fuera
Medio,18.9,TEPSA - NH10167M,NH10167M-001928714,NEW HOLLAND AG,TS6.110,TEPSA,Puebla,344.1,4,2,1,0,1,1,44,44.0,0.0,0.0,2025-05-01 09:27:00,1 servicio(s) pendiente/fuera
