IMEI,Alias,Marca,Modelo,Configuracion,Fecha Alta,No. Serie,Distribuidor,Ciudad,Estado,Horometro,Odometro,Total,Cerrados,C.Fuera,Pendientes,50,300,600,900,1200,1500,1800,2100,2400,Latitud,Longitud,Combustible,Distancia,Vel. Maxima (kph),Vel. Promedio (kph),T. Encendido (hrs),T. Apagado (hrs),intervalos_con_info,intervalos_sin_info,edad_equipo
862407062102698,862407062102698,NEW HOLLAND AG,TS6.120 ELITE,FWD 8X8 MS CABINA,2024-10-10,4100553M-002156985,TRACSAGRAL,Zamora,Michoacan de Ocampo,179.23,11.1,1,0,0,1,Pendiente,,,,,,,,,19.8753451,-102.1829483,0.0,0.0,0,0.0,0.0,24.0,1,8,2.0
862407062102797,862407062102797,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-10-10,S509447M-8130645,TRACSAGRAL,Mazamitla,Jalisco,62.54,1.64,45,0,0,45,Pendiente,,,,,,,,,19.8504156,-103.085072,0.0,0.0,0,0.0,0.0,24.0,1,8,2.0
862407062102839,862407062102839,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-11-12,S509538M-6306365,TEPSA,Juan C. Bonilla,Puebla,243.17,15.12,48,1,0,47,Cerrada,,,,,,,,,19.1212906,-98.3681243,0.0,0.0,0,0.0,0.0,24.0,1,8,2.0
862407062103480,862407062103480,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-06-27,S509359M-8130648,TRACTIESA,Villa de Allende,Mexico,603.41,0.72,10,0,0,10,Pendiente,Pendiente,Pendiente,,,,,,,19.5867471,-100.1455333,0.0,0.0,0,0.0,0.0,24.0,3,6,2.0
862407062103530,862407062103530,NEW HOLLAND AG,TS6000,4WD,2024-08-29,H101317M-8124463,TRACTIESA,San Felipe del Progreso,Mexico,130.35,3.74,47,0,0,47,Pendiente,,,,,,,,,19.6228725,-100.0481241,0.0,0.0,0,0.0,0.0,24.0,1,8,2.0
862407062103621,862407062103621,CASE IH,FARMALL JX110,4WD CABINA,2024-08-20,HFJ186029-661888,MADISAGRAL,Camargo,Chihuahua,393.45,0.0,4,2,0,2,Cerrada,Cerrada,,,,,,,,27.4455708,-105.1996698,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062103910,862407062103910,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-10-10,S509399M-6302505,TRACSAGRAL,Penjamo,Guanajuato,503.23,29.57,15,0,0,15,Pendiente,Pendiente,,,,,,,,20.295647,-101.5248641,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062103928,862407062103928,NEW HOLLAND AG,TS6.120 ELITE,FWD 8X8 MS CABINA,2024-09-27,4100552M-002145525,TRACSAGRAL,Ameca,Jalisco,402.66,72.14,3,0,0,3,Pendiente,Pendiente,,,,,,,,20.5374151,-104.0364411,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062104579,862407062104579,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-11-13,S509541M-6306448,ARBSA,Epitacio Huerta,Michoacan de Ocampo,817.45,6.2,8,3,0,5,Cerrada,Cerrada,Cerrada,,,,,,,20.0425248,-100.30031,70.95,13.28,20,2.14,8.36,15.64,3,6,2.0
862407062104637,862407062104637,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-11-12,S509535M-6306184,ARBSA,Hermosillo,Sonora,1428.58,199.97,11,4,0,7,Cerrada,Cerrada,Cerrada,Cerrada,Pendiente,,,,,28.9631316,-111.6914553,68.83,27.08,18,4.45,6.46,17.54,5,4,2.0
862407062104900,862407062104900,NEW HOLLAND AG,7610S HERENCIA,LODERO,2024-11-12,S509550M-6308134,TRACSAGRAL,Villa Garcia,Zacatecas,429.66,20.83,2,0,0,2,Pendiente,Pendiente,,,,,,,,22.310788,-101.8206513,20.75,7.27,14,3.98,2.47,21.53,2,7,2.0
862407062105071,862407062105071,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-10-10,S509450M-8130651,TEPSA,Quecholac,Puebla,572.69,26.37,27,2,0,25,Cerrada,Cerrada,PorVencer,,,,,,,18.9170721,-97.6383521,72.79,26.92,17,4.62,5.91,18.09,3,6,2.0
862407062105717,862407062105717,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-09-24,S509434M-8133111,altenos,Lagos de Moreno,Jalisco,344.65,26.4,14,2,0,12,Cerrada,Cerrada,,,,,,,,21.4718191,-101.9218883,48.13,5.5,8,1.63,5.54,18.46,2,7,2.0
862407062106210,862407062106210,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-10-10,S509449M-8130644,TEPSA,Quecholac,Puebla,1166.23,14.03,5,1,0,4,Pendiente,Cerrada,Pendiente,Pendiente,PorVencer,,,,,18.89572,-97.6282603,29.79,12.35,27,5.35,2.47,21.53,5,4,2.0
862407062106368,862407062106368,NEW HOLLAND AG,6610S HERENCIA,4WD,2024-10-10,S307075M-6304274,altenos,Matehuala,San Luis Potosi,312.21,4.38,2,0,2,2,CerradaFuera,CerradaFuera,,,,,,,,23.6566098,-100.6208921,35.34,15.13,7,4.73,3.42,20.58,2,7,2.0
862407062106475,862407062106475,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-11-12,S509532M-6306185,ATC,Irapuato,Guanajuato,255.72,41.45,1,1,0,0,Cerrada,,,,,,,,,20.9162333,-101.2805003,0.0,0.0,0,0.0,0.0,24.0,1,8,2.0
862407062106830,862407062106830,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-09-27,S509371M-8131489,MADISAGRAL,Champoton,Campeche,455.54,0.05,2,1,0,1,Cerrada,Pendiente,,,,,,,,19.4249333,-90.4715188,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062106848,862407062106848,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-09-24,S509436M-8133123,altenos,San Juan de los Lagos,Jalisco,313.07,21.33,2,2,0,0,Cerrada,Cerrada,,,,,,,,21.1821461,-102.284571,26.95,11.09,17,3.39,5.64,18.36,2,7,2.0
862407062109743,862407062109743,CASE IH,FARMALL JX100,4WD CABINA,2024-11-12,HFJ186255-668751,MADISAGRAL,Tula de Allende,Hidalgo,399.81,5.14,2,1,0,1,Cerrada,Pendiente,,,,,,,,20.1084945,-99.3410851,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062109891,862407062109891,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-10-10,S509446M-8131402,TEPSA,Quecholac,Puebla,304.01,35.29,47,1,0,46,Pendiente,Cerrada,,,,,,,,18.8975761,-97.6260566,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062116821,862407062116821,NEW HOLLAND AG,TS6.140 ELITE,Desconocido,2024-07-09,4100531M-002146135,AGROCISAGRAL,Ocotlan,Jalisco,1283.55,1188.46,3,2,1,1,CerradaFuera,Cerrada,Cerrada,,,,,,,20.5205006,-102.7120411,79.61,29.81,19,3.99,7.87,16.13,3,6,2.0
862407062116904,862407062116904,NEW HOLLAND AG,7610S HERENCIA,2WD,2024-07-09,S402993M-8131403,TEPSA,Santa Isabel Cholula,Puebla,231.63,15.38,53,0,0,53,Pendiente,,,,,,,,,18.939653,-98.3194851,77.46,13.89,15,3.56,6.51,17.49,1,8,2.0
862407062116912,862407062116912,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-12-10,S509604M-6304525,ARBSA,Jacala de Ledezma,Hidalgo,20.18,0.0,0,0,0,0,,,,,,,,,,20.7633578,-99.3442655,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062117027,862407062117027,CASE IH,FARMALL JX75,4WD ROPS,2024-09-17,JX1690876-441463DT,MADISAGRAL,Acatlan,Hidalgo,464.59,0.18,2,2,0,0,Cerrada,Cerrada,,,,,,,,20.1605386,-98.3876563,2.32,0.41,4,0.46,2.96,21.04,2,7,2.0
862407062117084,862407062117084,CASE IH,FARMALL JX90,4WD ROPS,2024-07-09,HFJ185880-656979,TEPSA,Xalapa,Veracruz de Ignacio de la Llave,477.03,14.43,3,0,0,3,Pendiente,Pendiente,,,,,,,,19.4509835,-97.200809,34.75,14.37,13,3.16,4.91,19.09,2,7,2.0
862407062122860,862407062122860,NEW HOLLAND AG,7610S HERENCIA,LODERO,2024-12-18,S509626M-6304295,MADISAGRAL,Teziutlan,Puebla,9.86,0.0,0,0,0,0,,,,,,,,,,19.5858146,-97.248919,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062122886,862407062122886,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-12-18,S509645M-6307978,TEPSA,Tecamachalco,Puebla,163.37,197.49,0,0,0,0,,,,,,,,,,18.8558583,-97.7691988,106.0,27.88,8,3.16,6.82,17.18,0,9,2.0
862407062122894,862407062122894,NEW HOLLAND AG,6810,4WD,2024-12-23,5801804M-727443519,TRACTIESA,Villa de Allende,Mexico,19.23,0.96,1,0,0,1,PorVencer,,,,,,,,,19.4873206,-100.1104883,0.0,0.0,0,0.0,0.0,24.0,1,8,2.0
862407062122902,862407062122902,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-12-18,S509630M-6307883,MADISAGRAL,Ciudad Valles,San Luis Potosi,61.45,48.14,0,0,0,0,,,,,,,,,,21.8499573,-98.9772283,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062123322,862407062123322,NEW HOLLAND AG,TS6.120 ELITE,FWD 8X8 MS CABINA,2024-10-10,4100556M-002156984,MADISAGRAL,San Juan Bautista Tuxtepec,Oaxaca,906.32,245.0,5,3,0,2,Cerrada,Cerrada,Cerrada,Pendiente,,,,,,18.4080675,-95.9176486,44.87,32.32,32,8.45,8.46,15.54,4,5,2.0
862407062123678,862407062123678,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,25.6427521,-100.3175676,0.0,0.0,0,0.0,0.0,0.0,0,9,
862407062124056,862407062124056,NEW HOLLAND AG,6610S HERENCIA,2WD,2024-12-26,S204841M-6308072,TEPSA,Atlixco,Puebla,258.8,12.02,0,0,0,0,,,,,,,,,,18.9263515,-98.3753991,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062124239,862407062124239,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-10-10,S509452M-8130650,ARBSA,Aculco,Mexico,541.07,37.91,10,2,0,8,Cerrada,Cerrada,,,,,,,,20.188423,-99.9301881,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062124247,862407062124247,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-11-12,S509543M-6304925,ARBSA,Hermosillo,Sonora,1538.87,1.72,11,4,1,7,Cerrada,Cerrada,Cerrada,Cerrada,Pendiente,CerradaFuera,,,,28.9703708,-111.6790878,55.6,23.79,28,5.3,4.67,19.33,6,3,2.0
862407062124395,862407062124395,NEW HOLLAND AG,TS6.140 ELITE,FWD 8X8 PS,2025-02-24,4100615M-002219965,MADISAGRAL,Tetla de la Solidaridad,Tlaxcala,300.25,863.59,0,0,0,0,,,,,,,,,,19.5944811,-98.0505645,0.0,0.0,0,0.0,0.0,24.0,0,9,1.0
862407062124940,862407062124940,NEW HOLLAND AG,6810,2WD,2024-12-26,S204837M-6308503,ATN,Francisco I. Madero,Hidalgo,2563.17,0.0,0,0,0,0,,,,,,,,,,25.7670375,-103.330096,39.57,15.97,17,2.99,5.82,18.18,0,9,2.0
862407062125061,862407062125061,NEW HOLLAND AG,TS6.120,Desconocido,2025-04-30,4100643M-002219287,TRACSAGRAL,Colima,Colima,189.7,0.0,0,0,0,0,,,,,,,,,,19.1252726,-103.75999,93.73,6.13,17,1.05,16.14,7.86,0,9,1.0
862407062125301,862407062125301,NEW HOLLAND AG,TT75,2WD R30/R38,2024-09-18,T050996M-715405511,MADISAGRAL,Santiago de Anaya,Hidalgo,577.87,9.81,3,1,0,2,Cerrada,Pendiente,PorVencer,,,,,,,20.5122248,-99.2016766,0.0,0.0,0,0.0,0.0,24.0,3,6,2.0
862407062125418,862407062125418,NEW HOLLAND AG,7610S HERENCIA,2WD,2024-10-10,S403022M-6302504,TEPSA,Atlixco,Puebla,1297.13,26.28,14,2,3,12,CerradaFuera,Cerrada,Cerrada,CerradaFuera,CerradaFuera,,,,,18.9504511,-98.4990566,71.31,39.09,22,5.41,10.76,13.24,5,4,2.0
862407062125608,862407062125608,NEW HOLLAND AG,6810,4WD,2024-12-23,5801798M-727443512,MADISAGRAL,Acula,Veracruz de Ignacio de la Llave,345.04,4.55,11,1,0,10,Cerrada,Pendiente,,,,,,,,18.2149651,-95.7818295,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062125657,862407062125657,CASE IH,FARMALL JX110,4WD CABINA,2025-01-08,HFJ186322-671093,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,20.43172,-101.7015176,0.0,0.0,0,0.0,0.0,0.0,0,9,1.0
862407062126085,862407062126085,NEW HOLLAND AG,TT4.90,Desconocido,2024-09-11,NH1685645-436590DT,MADISAGRAL,La Magdalena Tlaltelulco,Tlaxcala,2.38,12.47,0,0,0,0,,,,,,,,,,19.2697255,-98.1857296,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062126507,862407062126507,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-10-10,S509455M-8130647,AGROEQUIPOS,Tapachula,Chiapas,1157.84,112.93,9,4,0,5,Cerrada,Cerrada,Cerrada,Pendiente,PorVencer,,,,,14.8190353,-92.4223665,0.0,0.0,3,0.0,0.0,24.0,5,4,2.0
862407062126812,862407062126812,NEW HOLLAND AG,7610S HERENCIA,LODERO,2024-12-23,S509654M-6307827,ATN,Tenango del Valle,Mexico,487.97,10.29,7,1,1,6,CerradaFuera,Cerrada,,,,,,,,19.1015888,-99.575038,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062126879,862407062126879,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-12-18,S509629M-6307899,AGROCISAGRAL,La Piedad,Michoacan de Ocampo,397.16,4.86,0,0,0,0,,,,,,,,,,20.398494,-101.9979576,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062126911,862407062126911,NEW HOLLAND AG,TS6.140,FWD 8X8 PS,2024-09-27,NH11091M-002144617,ATN,Gomez Palacio,Durango,4724.04,117.9,12,0,0,12,,,,Pendiente,Pendiente,Pendiente,,Pendiente,Pendiente,25.634377,-103.4625386,182.98,27.02,16,2.26,17.59,6.41,5,4,2.0
862407062127083,862407062127083,NEW HOLLAND AG,TS6.120 ELITE,FWD 8X8 MS CABINA,2024-12-26,4100575M-002168670,AGROCISAGRAL,La Barca,Jalisco,8.55,13.25,0,0,0,0,,,,,,,,,,20.2982815,-102.5437333,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062127091,862407062127091,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-12-23,S509659M-6305088,TEPSA,Calpulalpan,Tlaxcala,240.38,0.01,1,1,0,0,Cerrada,,,,,,,,,19.5103021,-98.5787706,0.22,0.21,3,3.77,2.99,21.01,1,8,2.0
862407062127125,862407062127125,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-12-18,S509637M-6306652,AGROCISAGRAL,Romita,Guanajuato,347.94,44.8,0,0,0,0,,,,,,,,,,20.9210215,-101.5491213,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062127323,862407062127323,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-10-10,S509445M-8131382,TEPSA,Milpa Alta,Distrito Federal,362.21,40.89,24,1,2,23,CerradaFuera,Cerrada,,,,,,,,19.193286,-99.0599763,5.81,0.16,4,0.48,0.64,23.36,2,7,2.0
862407062127331,862407062127331,CASE IH,110JX,Desconocido,2024-09-03,HFJ185944-654586,MADISAGRAL,Apizaco,Tlaxcala,748.92,0.05,0,0,0,0,,,,,,,,,,19.5693135,-98.2745718,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062127364,862407062127364,NEW HOLLAND AG,7610S HERENCIA,2WD,2024-11-12,S403029M-6305005,TEPSA,Tecamachalco,Puebla,336.08,0.11,12,0,2,12,CerradaFuera,Pendiente,,,,,,,,18.7499726,-97.6774436,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062127521,862407062127521,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-10-10,S509448M-8130643,TEPSA,Tlahuapan,Puebla,156.96,0.02,46,0,0,46,Pendiente,,,,,,,,,19.4091606,-98.5473783,0.0,0.0,0,0.0,0.0,24.0,1,8,2.0
862407062127596,862407062127596,NEW HOLLAND AG,6810,4WD,2024-10-10,5801753M-727440025,TEPSA,Acatlan de Perez Figueroa,Oaxaca,1132.67,8.46,4,0,0,4,Pendiente,Pendiente,Pendiente,Pendiente,,,,,,18.4808578,-96.5453963,85.51,17.57,25,1.71,10.45,13.55,4,5,2.0
862407062127687,862407062127687,NEW HOLLAND AG,Desconocido,Desconocido,2024-09-02,HFD208235-661810,MADISAGRAL,Acambaro,Guanajuato,856.99,418.26,0,0,0,0,,,,,,,,,,20.0951316,-100.7478933,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062127711,862407062127711,NEW HOLLAND AG,6810,4WD,2024-10-10,5801756M-727439512,TRACSAGRAL,Lagos de Moreno,Jalisco,345.65,1.79,8,0,0,8,Pendiente,Pendiente,,,,,,,,21.4263445,-101.9850636,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062128008,862407062128008,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-12-23,S509656M-6305089,TEPSA,Tlaltenango,Puebla,1164.23,50.49,0,0,0,0,,,,,,,,,,19.1947891,-98.3443641,63.71,33.08,19,6.48,5.21,18.79,0,9,2.0
862407062128123,862407062128123,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,25.2648736,-101.156621,0.0,0.0,0,0.0,0.0,0.0,0,9,
862407062128164,862407062128164,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-10-10,S509453M-8130653,TEPSA,Palmar de Bravo,Puebla,274.79,51.43,4,0,0,4,Pendiente,PorVencer,,,,,,,,18.8868623,-97.6027643,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062128198,862407062128198,CASE IH,FARMALL JX110,4WD CABINA,2024-11-12,HFJ186223-666965,MADISAGRAL,Apan,Hidalgo,433.09,67.82,2,1,0,1,Cerrada,Pendiente,,,,,,,,19.6895535,-98.427049,25.57,38.18,31,12.09,3.31,20.69,2,7,2.0
862407062128222,862407062128222,NEW HOLLAND AG,6810,4WD,2024-11-12,5801767M-727439514,MADISAGRAL,San Andres Tuxtla,Veracruz de Ignacio de la Llave,374.29,98.21,3,2,0,1,Cerrada,Cerrada,,,,,,,,18.6281711,-95.2481976,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062129113,862407062129113,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,25.642765,-100.3175475,0.0,0.0,0,0.0,0.0,0.0,0,9,
862407062129246,862407062129246,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-09-24,S509435M-8133114,ATN,Meoqui,Chihuahua,1585.77,37.55,6,0,0,6,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,,28.4076588,-105.5557998,50.65,5.02,10,1.52,11.62,12.38,6,3,2.0
862407062129261,862407062129261,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-10-10,S509461M-6302477,TEPSA,Palmar de Bravo,Puebla,631.16,9.32,20,1,0,19,Pendiente,Cerrada,Pendiente,,,,,,,18.8737128,-97.4702846,58.21,33.83,30,6.65,8.9,15.1,3,6,2.0
862407062129386,862407062129386,NEW HOLLAND AG,7610S HERENCIA,2WD,2024-09-24,S403015M-8133166,ATN,Rosales,Chihuahua,325.95,9.15,53,0,0,53,Pendiente,Pendiente,,,,,,,,28.1657615,-105.5912,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062129576,862407062129576,NEW HOLLAND AG,6610S HERENCIA,4WD,2024-10-10,S307072M-6303651,TRACSAGRAL,Tepalcatepec,Michoacan de Ocampo,650.73,0.73,3,0,0,3,Pendiente,Pendiente,Pendiente,,,,,,,19.0026481,-102.7021636,0.0,0.0,0,0.0,0.0,24.0,3,6,2.0
862407062129584,862407062129584,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-09-27,S509367M-8131470,AGROEQUIPOS,Tonala,Chiapas,1131.39,29.5,8,4,0,4,Cerrada,Cerrada,Cerrada,Pendiente,,,,,,15.771672,-93.4069186,0.0,0.0,0,0.0,0.0,24.0,4,5,2.0
862407062129790,862407062129790,NEW HOLLAND AG,7610S HERENCIA,2WD,2024-09-24,S403017M-8133285,TEPSA,San Andres Cholula,Puebla,276.26,116.57,31,0,2,31,CerradaFuera,PorVencer,,,,,,,,19.0067888,-98.3147173,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062130277,862407062130277,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,25.642773,-100.3174353,0.0,0.0,0,0.0,0.0,0.0,0,9,
862407062130558,862407062130558,NEW HOLLAND AG,6610S HERENCIA,2WD,2024-10-10,S204826M-6303649,ATN,Gomez Palacio,Durango,860.42,2.44,3,0,0,3,,Pendiente,Pendiente,PorVencer,,,,,,25.707577,-103.4546471,14.55,6.24,18,4.98,1.85,22.15,3,6,2.0
862407062130871,862407062130871,NEW HOLLAND AG,6610S HERENCIA,4WD,2024-09-24,S307068M-6304249,TEPSA,Chalchicomula de Sesma,Puebla,134.13,5.66,1,1,0,0,Cerrada,,,,,,,,,19.0720433,-97.3848756,0.0,0.0,0,0.0,0.0,24.0,1,8,2.0
862407062131572,862407062131572,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,21.261468,-98.7638036,0.0,0.0,0,0.0,0.0,0.0,0,9,
862407062132174,862407062132174,NEW HOLLAND AG,TS6.120 ELITE,FWD 8X8 MS CABINA,2024-10-10,4100561M-002143439,TRACSAGRAL,Acatlan de Perez Figueroa,Oaxaca,991.42,73.19,10,0,0,10,Pendiente,Pendiente,Pendiente,Pendiente,,,,,,18.5848398,-96.7036305,0.0,0.0,0,0.0,0.0,24.0,4,5,2.0
862407062132331,862407062132331,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-10-10,S509460M-6302474,altenos,San Juan de los Lagos,Jalisco,270.03,0.01,53,2,0,51,Cerrada,Cerrada,,,,,,,,21.1775513,-102.312059,0.0,0.0,0,0.0,0.0,24.0,2,7,2.0
862407062132745,862407062132745,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-12-10,S509609M-6304525,TRACSAGRAL,Mexticacan,Jalisco,3.7,0.33,0,0,0,0,,,,,,,,,,21.1505901,-102.6894303,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062133206,862407062133206,CASE IH,FARMALL JX100,4WD ROPS,2025-01-08,HFJ186342-671251,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,19.0981076,-98.235734,0.0,0.0,0,0.0,0.0,0.0,0,9,1.0
862407062133826,862407062133826,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-12-18,S509643M-6307841,AGROCISAGRAL,San Juan de los Lagos,Jalisco,5.58,0.08,0,0,0,0,,,,,,,,,,21.2279181,-102.329992,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062133883,862407062133883,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,20.5635013,-100.285942,0.0,0.0,0,0.0,0.0,0.0,0,9,
862407062133941,862407062133941,NEW HOLLAND AG,6810,4WD,2024-12-23,5801811M-727448571,MADISAGRAL,Paso del Macho,Veracruz de Ignacio de la Llave,225.82,47.02,1,1,0,0,Cerrada,,,,,,,,,19.0072808,-96.6707405,101.82,11.4,12,1.21,9.74,14.26,1,8,2.0
862407062134766,862407062134766,NEW HOLLAND AG,7610S HERENCIA,2WD,2025-04-21,S403076M-6318382,ATN,Matamoros,Coahuila de Zaragoza,327.97,2.59,1,0,0,1,,Pendiente,,,,,,,,25.4643435,-103.1864373,111.2,5.31,11,0.39,20.08,3.92,1,8,1.0
862407062135185,862407062135185,NEW HOLLAND AG,7610S HERENCIA,4WD,2025-03-06,S509769M-6315146,ATC,Calkini,Campeche,4.25,0.0,0,0,0,0,,,,,,,,,,20.142076,-90.1659358,0.0,0.0,0,0.0,0.0,24.0,0,9,1.0
862407062135193,862407062135193,NEW HOLLAND AG,7610S HERENCIA,LODERO,2025-04-03,S509822M-6317957,TRACSAGRAL,San Francisco del Rincon,Guanajuato,61.25,0.0,1,1,0,0,Cerrada,,,,,,,,,21.0543196,-101.9267093,140.24,2.43,7,0.14,9.18,14.82,1,8,1.0
862407062135672,862407062135672,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,25.6427803,-100.3175063,0.0,0.0,0,0.0,0.0,0.0,0,9,
862407062137017,862407062137017,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-09-25,S509432M-8133112,ATN,Lerdo,Durango,2021.14,251.08,7,0,0,7,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,25.4114868,-103.7460715,83.05,35.44,11,4.76,7.88,16.12,7,2,2.0
862407062137058,862407062137058,NEW HOLLAND AG,7610S HERENCIA,4WD,2024-12-10,S509615M-6304660,TEPSA,Chalchicomula de Sesma,Puebla,7.9,1.2,0,0,0,0,,,,,,,,,,18.9632078,-97.3527756,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
862407062137165,862407062137165,NEW HOLLAND AG,TT4.90,TT4.90 - 2WD 12X12 PS,2024-10-08,NH1689585-440315DT,MADISAGRAL,Tepeji del Rio de Ocampo,Hidalgo,1347.25,20.03,0,0,0,0,,,,,,,,,,19.9417745,-99.2810738,47.76,26.34,36,4.65,6.12,17.88,0,9,2.0
862407062138379,862407062138379,CASE IH,FARMALL JX100,4WD CABINA,2025-01-08,HFJ186422-673840,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,20.6354395,-100.4304413,0.0,0.0,0,0.0,0.0,0.0,0,9,1.0
862407062138411,862407062138411,NEW HOLLAND AG,TS6.120,FWD 8X8 PS,2025-08-14,NH11218M-002238815,ATN,Lerdo,Durango,84.71,36.62,1,0,0,1,Pendiente,,,,,,,,,25.4498265,-103.6743258,78.57,0.56,5,0.04,17.0,7.0,1,8,1.0
862407062138502,862407062138502,NEW HOLLAND AG,7610S HERENCIA,4WD,2025-08-14,S509973M-6321557,altenos,San Ignacio Cerro Gordo,Jalisco,10.41,29.23,1,1,0,0,Cerrada,,,,,,,,,20.8209131,-102.6119496,0.0,0.0,0,0.0,0.0,24.0,1,8,1.0
862407062138841,862407062138841,CASE IH,95JX,HC 4WD CABINA,2025-04-30,HFJ186558-682262,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,21.0257938,-102.3746955,0.0,0.0,0,0.0,0.0,0.0,0,9,1.0
862407062139161,862407062139161,CASE IH,FARMALL JX110,4WD CABINA,2025-01-08,HFJ186319-669378,MADISAGRAL,Apodaca,Nuevo Leon,4.01,0.57,0,0,0,0,,,,,,,,,,25.728858,-100.2113921,0.0,0.0,0,0.0,0.0,24.0,0,9,1.0
